epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2500.41,0.90253,0.71052,1.03947,0.79744,0.6789,0.77716,0.55377,0.79623,0.62402,0.99065,0.0093664,0.0093664,0.0093664
66,3748.35,0.88823,0.68814,1.0216,0.78437,0.68629,0.77993,0.55792,0.79526,0.61712,0.98903,0.0093565,0.0093565,0.0093565
67,4998.36,0.88365,0.66956,1.01949,0.75513,0.70893,0.7812,0.55881,0.79254,0.62464,1.01683,0.0093466,0.0093466,0.0093466
68,6246.01,0.87787,0.67284,1.00771,0.76895,0.70259,0.78469,0.56208,0.79514,0.62256,1.35844,0.0093367,0.0093367,0.0093367
69,7494.47,0.87157,0.66319,1.00895,0.78335,0.69034,0.78419,0.56226,0.793,0.6264,1.5513,0.0093268,0.0093268,0.0093268
70,8742.21,0.86426,0.66693,1.01516,0.77026,0.69785,0.78715,0.56486,0.79373,0.6306,1.62658,0.0093169,0.0093169,0.0093169
71,9989.51,0.85527,0.64446,0.99525,0.75905,0.70959,0.78688,0.56358,0.79128,0.62599,1.54407,0.009307,0.009307,0.009307
72,11237,0.86735,0.66664,1.00399,0.76086,0.7003,0.78479,0.56163,0.78876,0.62816,1.55002,0.0092971,0.0092971,0.0092971
73,12484,0.87047,0.65931,1.00653,0.77781,0.69453,0.78545,0.56275,0.7901,0.63072,1.68944,0.0092872,0.0092872,0.0092872
74,13733.8,0.85791,0.64934,0.99597,0.78219,0.68466,0.78486,0.5639,0.78831,0.63703,1.8668,0.0092773,0.0092773,0.0092773
64,1248.78,0.91197,0.75991,1.12939,0.76727,0.68689,0.77094,0.55033,0.80435,0.65725,0.99549,0.0093763,0.0093763,0.0093763
65,2494.89,0.90253,0.71052,1.03947,0.79744,0.6789,0.77716,0.55377,0.79623,0.62402,0.99065,0.0093664,0.0093664,0.0093664
66,3741.02,0.88823,0.68814,1.0216,0.78437,0.68629,0.77993,0.55792,0.79526,0.61712,0.98903,0.0093565,0.0093565,0.0093565
67,4986.02,0.88365,0.66956,1.01949,0.75513,0.70893,0.7812,0.55881,0.79254,0.62464,1.01683,0.0093466,0.0093466,0.0093466
68,6268.2,0.87787,0.67284,1.00771,0.76895,0.70259,0.78469,0.56208,0.79514,0.62256,1.35844,0.0093367,0.0093367,0.0093367
69,7546.77,0.87157,0.66319,1.00895,0.78335,0.69034,0.78419,0.56226,0.793,0.6264,1.5513,0.0093268,0.0093268,0.0093268
70,8821.9,0.86426,0.66693,1.01516,0.77026,0.69785,0.78715,0.56486,0.79373,0.6306,1.62658,0.0093169,0.0093169,0.0093169
71,10065.6,0.85527,0.64446,0.99525,0.75905,0.70959,0.78688,0.56358,0.79128,0.62599,1.54407,0.009307,0.009307,0.009307
72,11309.2,0.86735,0.66664,1.00399,0.76086,0.7003,0.78479,0.56163,0.78876,0.62816,1.55002,0.0092971,0.0092971,0.0092971
73,12558.1,0.87047,0.65931,1.00653,0.77781,0.69453,0.78545,0.56275,0.7901,0.63072,1.68944,0.0092872,0.0092872,0.0092872
74,13800.2,0.85791,0.64934,0.99597,0.78219,0.68466,0.78486,0.5639,0.78831,0.63703,1.8668,0.0092773,0.0092773,0.0092773
75,15042.3,0.85589,0.64315,0.99934,0.80472,0.66797,0.78409,0.56434,0.78592,0.63631,1.95226,0.0092674,0.0092674,0.0092674
64,1248.92,0.91197,0.75991,1.12939,0.76727,0.68689,0.77094,0.55033,0.80435,0.65725,0.99549,0.0093763,0.0093763,0.0093763
65,2496.92,0.90253,0.71052,1.03947,0.79744,0.6789,0.77716,0.55377,0.79623,0.62402,0.99065,0.0093664,0.0093664,0.0093664
66,3745.28,0.88823,0.68814,1.0216,0.78437,0.68629,0.77993,0.55792,0.79526,0.61712,0.98903,0.0093565,0.0093565,0.0093565
67,4993.54,0.88365,0.66956,1.01949,0.75513,0.70893,0.7812,0.55881,0.79254,0.62464,1.01683,0.0093466,0.0093466,0.0093466
68,6241.21,0.87787,0.67284,1.00771,0.76895,0.70259,0.78469,0.56208,0.79514,0.62256,1.35844,0.0093367,0.0093367,0.0093367
69,7489.13,0.87157,0.66319,1.00895,0.78335,0.69034,0.78419,0.56226,0.793,0.6264,1.5513,0.0093268,0.0093268,0.0093268
70,8736.68,0.86426,0.66693,1.01516,0.77026,0.69785,0.78715,0.56486,0.79373,0.6306,1.62658,0.0093169,0.0093169,0.0093169
71,9984.83,0.85527,0.64446,0.99525,0.75905,0.70959,0.78688,0.56358,0.79128,0.62599,1.54407,0.009307,0.009307,0.009307
72,11232.8,0.86735,0.66664,1.00399,0.76086,0.7003,0.78479,0.56163,0.78876,0.62816,1.55002,0.0092971,0.0092971,0.0092971
73,12479.8,0.87047,0.65931,1.00653,0.77781,0.69453,0.78545,0.56275,0.7901,0.63072,1.68944,0.0092872,0.0092872,0.0092872
74,13726.4,0.85791,0.64934,0.99597,0.78219,0.68466,0.78486,0.5639,0.78831,0.63703,1.8668,0.0092773,0.0092773,0.0092773
75,14973.8,0.85589,0.64315,0.99934,0.80472,0.66797,0.78409,0.56434,0.78592,0.63631,1.95226,0.0092674,0.0092674,0.0092674
76,16220.9,0.84805,0.63647,0.99517,0.76968,0.69264,0.78504,0.56493,0.78538,0.63874,2.01081,0.0092575,0.0092575,0.0092575
77,17468.2,0.8474,0.64027,0.99828,0.77092,0.69235,0.78405,0.56434,0.786,0.63776,2.02868,0.0092476,0.0092476,0.0092476
78,18715.7,0.84478,0.63599,0.99772,0.78937,0.6848,0.78389,0.56413,0.7868,0.63983,2.03433,0.0092377,0.0092377,0.0092377
79,19962.9,0.8487,0.62999,0.99582,0.79395,0.6796,0.7828,0.56442,0.78524,0.63654,2.0685,0.0092278,0.0092278,0.0092278
80,21210.7,0.84736,0.63147,0.99697,0.77728,0.69209,0.78419,0.56583,0.78471,0.63849,2.07994,0.0092179,0.0092179,0.0092179
81,22458.5,0.84592,0.63105,0.99343,0.78302,0.68803,0.78438,0.56598,0.78241,0.63927,2.07543,0.009208,0.009208,0.009208
82,23706.7,0.82961,0.62173,0.98463,0.76842,0.70299,0.78799,0.56838,0.78139,0.63794,2.08147,0.0091981,0.0091981,0.0091981
83,24955.9,0.83189,0.60849,0.98497,0.76159,0.70321,0.78772,0.57023,0.77975,0.63537,2.12283,0.0091882,0.0091882,0.0091882
84,26209.1,0.83527,0.62528,0.99068,0.75547,0.70871,0.78786,0.5711,0.77808,0.63465,2.12069,0.0091783,0.0091783,0.0091783
85,27463.7,0.84022,0.62279,0.9946,0.76026,0.70731,0.78865,0.57191,0.77761,0.63601,2.17972,0.0091684,0.0091684,0.0091684
86,28719.9,0.82908,0.61654,0.98537,0.77269,0.70328,0.79112,0.57323,0.77656,0.63613,2.20396,0.0091585,0.0091585,0.0091585
87,29977.5,0.8309,0.6154,0.98689,0.76764,0.7095,0.7923,0.57367,0.77741,0.63705,2.22629,0.0091486,0.0091486,0.0091486
88,31236,0.84025,0.62639,0.9821,0.76653,0.70948,0.79332,0.57438,0.7774,0.63626,2.27373,0.0091387,0.0091387,0.0091387
89,32495.9,0.82871,0.61024,0.98328,0.76963,0.70433,0.79401,0.57487,0.77786,0.63547,2.35417,0.0091288,0.0091288,0.0091288
90,33755.2,0.81651,0.60122,0.97975,0.78017,0.70095,0.79394,0.5761,0.77715,0.63537,2.35406,0.0091189,0.0091189,0.0091189
91,35013.1,0.81788,0.60439,0.98158,0.79825,0.68391,0.79457,0.57694,0.77639,0.63586,2.34992,0.009109,0.009109,0.009109
92,36271.3,0.8222,0.61544,0.98276,0.77794,0.69887,0.79485,0.57759,0.77562,0.63628,2.36162,0.0090991,0.0090991,0.0090991
93,37530.9,0.83146,0.61183,0.98811,0.79033,0.69311,0.79417,0.57757,0.77578,0.63679,2.35275,0.0090892,0.0090892,0.0090892
94,38790.1,0.82541,0.61249,0.98722,0.77111,0.71325,0.7938,0.57726,0.77488,0.63768,2.36307,0.0090793,0.0090793,0.0090793
95,40049.1,0.81444,0.60852,0.98382,0.77245,0.71335,0.79466,0.57783,0.77358,0.63684,2.38174,0.0090694,0.0090694,0.0090694
96,41308.9,0.82487,0.6076,0.98264,0.77806,0.71352,0.79523,0.57783,0.77348,0.6344,2.34078,0.0090595,0.0090595,0.0090595
97,42569.3,0.81898,0.61749,0.9824,0.77876,0.70861,0.79662,0.57818,0.77314,0.63372,2.31702,0.0090496,0.0090496,0.0090496
98,43830,0.81212,0.59904,0.98278,0.77837,0.70805,0.79761,0.5791,0.77273,0.63321,2.25958,0.0090397,0.0090397,0.0090397
99,45091,0.81913,0.61104,0.97962,0.7811,0.70776,0.79805,0.58056,0.77277,0.63296,2.27458,0.0090298,0.0090298,0.0090298
100,46351.7,0.81297,0.60316,0.97275,0.79525,0.69655,0.79753,0.58012,0.77247,0.63279,2.28977,0.0090199,0.0090199,0.0090199
101,47610.9,0.82743,0.6113,0.98636,0.82118,0.67513,0.79775,0.5798,0.77216,0.63151,2.26529,0.00901,0.00901,0.00901
102,48871.5,0.83515,0.61781,1.00856,0.82018,0.67578,0.79793,0.58044,0.7718,0.62991,2.21777,0.0090001,0.0090001,0.0090001
103,50132.3,0.8248,0.62485,0.98773,0.82045,0.67591,0.79823,0.58089,0.77178,0.6293,2.15317,0.0089902,0.0089902,0.0089902
104,51391.8,0.82732,0.6152,1.00377,0.83057,0.67467,0.79887,0.58178,0.77152,0.6279,2.10744,0.0089803,0.0089803,0.0089803
105,52650.5,0.81034,0.5919,0.9821,0.81373,0.68172,0.7984,0.5812,0.77181,0.62895,2.11117,0.0089704,0.0089704,0.0089704
64,1247,0.91197,0.75991,1.12939,0.76727,0.68689,0.77094,0.55033,0.80435,0.65725,0.99549,0.0093763,0.0093763,0.0093763
65,2494.7,0.90253,0.71052,1.03947,0.79744,0.6789,0.77716,0.55377,0.79623,0.62402,0.99065,0.0093664,0.0093664,0.0093664
66,3742.04,0.88917,0.68801,1.02075,0.78374,0.68744,0.77993,0.55852,0.79484,0.61633,0.98888,0.0093565,0.0093565,0.0093565
67,4990.03,0.88705,0.67731,1.03727,0.76617,0.70079,0.77965,0.55981,0.79325,0.63243,1.08118,0.0093466,0.0093466,0.0093466
68,6237.09,0.88203,0.67566,1.01033,0.75543,0.71204,0.78389,0.56251,0.79136,0.62313,1.31341,0.0093367,0.0093367,0.0093367
69,7484.18,0.86922,0.66726,1.01088,0.78014,0.69937,0.78484,0.56612,0.7894,0.61999,1.37719,0.0093268,0.0093268,0.0093268
70,8731.19,0.86713,0.66847,1.00714,0.77268,0.71211,0.78725,0.56739,0.78591,0.61941,1.38548,0.0093169,0.0093169,0.0093169
71,9978.03,0.85579,0.6461,0.99973,0.77285,0.70295,0.78727,0.56743,0.78577,0.61924,1.39142,0.009307,0.009307,0.009307
72,11225,0.86807,0.66285,1.0046,0.77614,0.69715,0.78534,0.56817,0.78594,0.61584,1.38912,0.0092971,0.0092971,0.0092971
73,12472.1,0.86737,0.6457,1.00267,0.76709,0.70847,0.78648,0.56901,0.78636,0.61424,1.36994,0.0092872,0.0092872,0.0092872
74,13719,0.86146,0.64927,0.99868,0.76772,0.71055,0.78991,0.56935,0.78678,0.61741,1.40283,0.0092773,0.0092773,0.0092773
75,14967.5,0.85756,0.6438,1.00173,0.7896,0.69469,0.78793,0.57243,0.78487,0.62113,1.43022,0.0092674,0.0092674,0.0092674
76,16215.9,0.85234,0.63984,0.99099,0.77978,0.6978,0.78701,0.57121,0.78474,0.62186,1.40147,0.0092575,0.0092575,0.0092575
77,17466.5,0.84906,0.63602,0.9984,0.79792,0.68496,0.78597,0.57211,0.78482,0.61979,1.37583,0.0092476,0.0092476,0.0092476
78,18720.9,0.8504,0.63769,0.99596,0.79367,0.68496,0.78798,0.57202,0.78336,0.61833,1.39991,0.0092377,0.0092377,0.0092377
79,19976.6,0.84954,0.63085,0.99469,0.78901,0.6836,0.78777,0.57178,0.78106,0.61891,1.55491,0.0092278,0.0092278,0.0092278
80,21233.3,0.84365,0.62965,0.99257,0.78537,0.68129,0.78453,0.57081,0.77884,0.61917,1.64243,0.0092179,0.0092179,0.0092179
81,22489.4,0.84576,0.62862,0.99137,0.80124,0.6737,0.78275,0.57129,0.77868,0.62099,1.67693,0.009208,0.009208,0.009208


